"ID","INV","DATE","CATALOG","PCODE","QTY","custnum"
1980,100577.00,1/97/16 00:00:00,"Sports","SP13OO",4.00,"3023"
1981,142231.00,9/97/10 00:00:00,"Pets","PT4500",1.00,"3024"
1982,162446.00,12/97/26 00:00:00,"Toys","TY2200",3.00,"3025"
1983,171628.00,2/98/19 00:00:00,"Pets","PT2200",1.00,"3026"
1984,193922.00,6/98/3 00:00:00,"Software","SW7271",3.00,"3027"
1985,213410.00,8/98/25 00:00:00,"Pets","PT4300",2.00,"3028"
1986,223401.00,10/98/6 00:00:00,"Pets","PT4600",1.00,"3029"
1987,233010.00,11/98/16 00:00:00,"Sports","SP1100",1.00,"303"
1988,233010.00,11/98/16 00:00:00,"Sports","SP1600",2.00,"3030"
1989,233010.00,11/98/16 00:00:00,"Sport","SP2300",4.00,"3031"
1990,233010.00,11/98/16 00:00:00,"Sports","SP3000",1.00,"3032"
1991,234362.00,11/98/22 00:00:00,"Toys","TY1100",1.00,"3033"
1992,100577.00,4/00/25 00:00:00,"Spots","SP1300",4.00,"3034"
1993,142231.00,12/00/18 00:00:00,"Pets","PT4500",1.00,"3035"
1994,162446.00,4/01/4 00:00:00,"Toys","TY2200",3.00,"3036"
1995,171628.00,5/01/29 00:00:00,"Pets","PT2200",1.00,"3037"
1996,101611.00,1/97/24 00:00:00,"Pets","PT3200",4.00,"3038"
1997,106696.00,2/97/28 00:00:00,"Sports","SP2000",1.00,"3039"
1998,114164.00,4/97/14 00:00:00,"Toys","TY4500",1.00,"304"
1999,138791.00,8/97/23 00:00:00,"Sports","SP2200",3.00,"3040"
2000,144765.00,9/97/23 00:00:00,"Sports","SP2600",1.00,"3041"
2001,145145.00,9/97/25 00:00:00,"Software","SW6180",1.00,"3042"
2002,146642.00,10/97/3 00:00:00,"Toys","TY5100",1.00,"3043"
2003,151473.00,10/97/29 00:00:00,"Sports","SP1600",1.00,"3044"
2004,173487.00,3/98/1 00:00:00,"Pets","PT1200",1.00,"3045"
2005,173487.00,3/98/1 00:00:00,"Pets","PT2200",4.00,"3046"
2006,173487.00,3/98/1 00:00:00,"Pets","PT3500",1.00,"3047"
2007,187940.00,5/98/8 00:00:00,"Gardening","GD3300",1.00,"3048"
2008,220966.00,9/98/26 00:00:00,"Collectibles","CC2500",4.00,"3049"
2009,101611.00,5/00/3 00:00:00,"Pets","PT3200",4.00,"305"
2010,106696.00,6/00/7 00:00:00,"Sports","SP2000",1.00,"3050"
2011,114164.00,7/00/22 00:00:00,"Toys","TY4500",1.00,"3051"
2012,138791.00,11/00/30 00:00:00,"Sport","SP2200",3.00,"3052"
2013,144765.00,12/00/31 00:00:00,"Sports","SP2600",1.00,"3053"
2014,145145.00,1/01/2 00:00:00,"Softwar","SW6180",1.00,"3054"
2015,146642.00,1/01/10 00:00:00,"Toys","TY5100",1.00,"3055"
2016,151473.00,2/01/5 00:00:00,"Sports","SP1600",1.00,"3056"
2017,99073.00,1/97/4 00:00:00,"Sports","SP1300",4.00,"3057"
2018,99073.00,1/97/4 00:00:00,"Sports","SP3300",3.00,"3058"
2019,100580.00,1/97/16 00:00:00,"Pets","PT3300",1.00,"3059"
2020,111714.00,3/97/31 00:00:00,"Gardening","GD3100",3.00,"306"
2021,124536.00,6/97/9 00:00:00,"Pets","PT4400",1.00,"3060"
2022,155014.00,11/97/17 00:00:00,"Toys","TY3400",1.00,"3061"
2023,158051.00,12/97/3 00:00:00,"Pets","PT2000",1.00,"3062"
2024,160888.00,12/97/18 00:00:00,"Sports","SP2200",1.00,"3063"
2025,162079.00,12/97/24 00:00:00,"Sports","SP1100",1.00,"3064"
2026,164520.00,1/98/8 00:00:00,"Pets","PT1100",1.00,"3065"
2027,164520.00,1/98/8 00:00:00,"Pets","PT1200",1.00,"3066"
2028,164520.00,1/98/8 00:00:00,"Pets","PT2000",1.00,"3067"
2029,191815.00,5/98/25 00:00:00,"Pets","PT3100",3.00,"3068"
2030,200960.00,7/98/3 00:00:00,"Softwar","SW5493",1.00,"3069"
2031,216721.00,9/98/8 00:00:00,"Sports","SP3400",1.00,"307"
2032,230172.00,11/98/4 00:00:00,"Gardening","GD4300",3.00,"3070"
2033,99073.00,4/00/13 00:00:00,"Sports","SP1300",4.00,"3071"
2034,99073.00,4/00/13 00:00:00,"Sports","SP3300",3.00,"3072"
2035,100580.00,4/00/25 00:00:00,"Pets","PT3300",1.00,"3073"
2036,111714.00,7/00/8 00:00:00,"Gardening","GD3100",3.00,"3074"
2037,124536.00,9/00/16 00:00:00,"Pets","PT4400",1.00,"3075"
2038,155014.00,2/01/24 00:00:00,"Toys","TY3400",1.00,"3076"
2039,158051.00,3/01/12 00:00:00,"Pets","PT2000",1.00,"3077"
2040,160888.00,3/01/27 00:00:00,"Sports","SP2200",1.00,"3078"
2041,162079.00,4/01/2 00:00:00,"Sports","SP1100",1.00,"3079"
2042,164520.00,4/01/17 00:00:00,"Pets","PT1100",1.00,"308"
2043,164520.00,4/01/17 00:00:00,"Pets","PT1200",1.00,"3080"
2044,164520.00,4/01/17 00:00:00,"Pets","PT2000",1.00,"3081"
2045,100581.00,1/97/16 00:00:00,"Toys","TY3500",4.00,"3082"
2046,104512.00,2/97/14 00:00:00,"Sports","SP2500",1.00,"3083"
2047,118149.00,5/97/6 00:00:00,"Pets","PT2100",1.00,"3084"
2048,119114.00,5/97/11 00:00:00,"Toys","TY2100",1.00,"3085"
2049,189757.00,5/98/16 00:00:00,"Toys","TY2200",1.00,"3086"
2050,191593.00,5/98/24 00:00:00,"Sports","SP1100",1.00,"3087"
2051,191593.00,5/98/24 00:00:00,"Sports","SP2000",1.00,"3088"
2052,191593.00,5/98/24 00:00:00,"Sports","SP2500",1.00,"3089"
2053,192747.00,5/98/29 00:00:00,"Sports","SP2700",1.00,"309"
2054,192747.00,5/98/29 00:00:00,"Sports","SP2700",1.00,"3090"
2055,192747.00,5/98/29 00:00:00,"Sports","SP3200",1.00,"3091"
2056,192747.00,5/98/29 00:00:00,"Sports","SP3300",1.00,"3092"
2057,196722.00,6/98/15 00:00:00,"Gardening","GD1200",1.00,"3093"
2058,197221.00,6/98/17 00:00:00,"Pets","PT1100",1.00,"3094"
2059,205594.00,7/98/23 00:00:00,"Pets","PT1000",1.00,"3095"
2060,241130.00,12/98/21 00:00:00,"Toys","TY4100",1.00,"3096"
2061,100581.00,4/00/25 00:00:00,"Toys","TY3500",4.00,"3097"
2062,104512.00,5/00/24 00:00:00,"Sports","SP2500",1.00,"3098"
2063,118149.00,8/00/13 00:00:00,"Pets","PT2100",1.00,"3099"
2064,119114.00,8/00/18 00:00:00,"Toys","TY2100",1.00,"31"
2065,99829.00,1/97/10 00:00:00,"Gardening","GD2100",1.00,"310"
2066,124359.00,6/97/8 00:00:00,"Toys","TY1900",1.00,"3100"
2067,154816.00,11/97/16 00:00:00,"Sport","SP3000",4.00,"3101"
2068,168383.00,2/98/1 00:00:00,"Pets","PT1000",1.00,"3102"
2069,168383.00,2/98/1 00:00:00,"Pets","PT3100",1.00,"3103"
2070,168383.00,2/98/1 00:00:00,"Pets","PT3500",1.00,"3104"
2071,196500.00,6/98/14 00:00:00,"Pets","PT4200",4.00,"3105"
2072,207472.00,7/98/31 00:00:00,"Sports","SP1300",1.00,"3106"
2073,223860.00,10/98/8 00:00:00,"Pets","PT2400",1.00,"3107"
2074,99829.00,4/00/19 00:00:00,"Gardening","GD2100",1.00,"3108"
2075,124359.00,9/00/15 00:00:00,"Toys","TY1900",1.00,"3109"
2076,154816.00,2/01/23 00:00:00,"Sport","SP3000",4.00,"311"
2077,168383.00,5/01/11 00:00:00,"Pets","PT1000",1.00,"3110"
2078,168383.00,5/01/11 00:00:00,"Pets","PT3100",1.00,"3111"
2079,168383.00,5/01/11 00:00:00,"Pets","PT3500",1.00,"3112"
2080,103120.00,2/97/4 00:00:00,"Pets","PT3300",4.00,"3113"
2081,105604.00,2/97/21 00:00:00,"Gardening","GD3100",1.00,"3114"
2082,115937.00,4/97/24 00:00:00,"Toys","TY1850",1.00,"3115"
2083,117982.00,5/97/5 00:00:00,"Sports","SP1600",1.00,"3116"
2084,117982.00,5/97/5 00:00:00,"Sports","SP2300",1.00,"3117"
2085,117982.00,5/97/5 00:00:00,"Sports","SP2400",1.00,"3118"
2086,118560.00,5/97/8 00:00:00,"Toys","TY5200",1.00,"3119"
2087,166563.00,1/98/21 00:00:00,"Sports","SP1300",1.00,"312"
2088,170722.00,2/98/14 00:00:00,"Toys","TY2500",1.00,"3120"
2089,185684.00,4/98/28 00:00:00,"Pets","PT3500",1.00,"3121"
2090,205598.00,7/98/23 00:00:00,"Pets","PT1100",3.00,"3122"
2091,208380.00,8/98/4 00:00:00,"Toys","TY1850",1.00,"3123"
2092,211279.00,8/98/16 00:00:00,"Sports","SP2700",4.00,"3124"
2093,103120.00,5/00/14 00:00:00,"Pets","PT3300",4.00,"3125"
2094,105604.00,5/00/31 00:00:00,"Gardening","GD3100",1.00,"3126"
2095,115937.00,8/00/1 00:00:00,"Toys","TY1850",1.00,"3127"
2096,117982.00,8/00/12 00:00:00,"Sports","SP1600",1.00,"3128"
2097,117982.00,8/00/12 00:00:00,"Sports","SP2300",1.00,"3129"
2098,117982.00,8/00/12 00:00:00,"Sports","SP2400",1.00,"313"
2099,118560.00,8/00/15 00:00:00,"Toys","TY5200",1.00,"3130"
2100,166563.00,4/01/30 00:00:00,"Sports","SP1300",1.00,"3131"
2101,170722.00,5/01/24 00:00:00,"Toys","TY2500",1.00,"3132"
2102,106223.00,2/97/25 00:00:00,"Pets","PT3500",2.00,"3133"
2103,121182.00,5/97/22 00:00:00,"Sports","SP3400",4.00,"3134"
2104,124548.00,6/97/9 00:00:00,"Sports","SP2300",1.00,"3135"
2105,125512.00,6/97/14 00:00:00,"Software","SW3909",1.00,"3136"
2106,133675.00,7/97/27 00:00:00,"Sports","SP1400",1.00,"3137"
2107,133675.00,7/97/27 00:00:00,"Sports","SP2400",1.00,"3138"
2108,133675.00,7/97/27 00:00:00,"Sports","SP2500",1.00,"3139"
2109,133675.00,7/97/27 00:00:00,"Sports","SP2500",1.00,"314"
2110,160713.00,12/97/17 00:00:00,"Toys","TY1200",1.00,"3140"
2111,176459.00,3/98/16 00:00:00,"Gardening","GD2400",1.00,"3141"
2112,178895.00,3/98/28 00:00:00,"Pets","PT3200",1.00,"3142"
2113,191370.00,5/98/23 00:00:00,"Pets","PT3200",4.00,"3143"
2114,203518.00,7/98/14 00:00:00,"Sports","SP2400",1.00,"3144"
2115,222669.00,10/98/3 00:00:00,"Sports","SP2400",1.00,"3145"
2116,236950.00,12/98/3 00:00:00,"Pets","PT3100",1.00,"3146"
2117,240215.00,12/98/17 00:00:00,"Toys","TY1100",1.00,"3147"
2118,106223.00,6/00/4 00:00:00,"Pets","PT3500",2.00,"3148"
2119,121182.00,8/00/29 00:00:00,"Sporst","SP3400",4.00,"3149"
2120,124548.00,9/00/16 00:00:00,"Sports","SP2300",1.00,"315"
2121,125512.00,9/00/21 00:00:00,"Software","SW3909",1.00,"3150"
2122,133675.00,11/00/3 00:00:00,"Sports","SP1400",1.00,"3151"
2123,133675.00,11/00/3 00:00:00,"Sports","SP2400",1.00,"3152"
2124,133675.00,11/00/3 00:00:00,"Sports","SP2500",1.00,"3153"
2125,133675.00,11/00/3 00:00:00,"Sports","SP2500",1.00,"3154"
2126,160713.00,3/01/26 00:00:00,"Toys","TY1200",1.00,"3155"
2127,125915.00,6/97/16 00:00:00,"Software","SW4155",1.00,"3156"
2128,129730.00,7/97/6 00:00:00,"Sports","SP1000",1.00,"3157"
2129,142643.00,9/97/12 00:00:00,"Software","SW6180",1.00,"3158"
2130,173126.00,2/98/27 00:00:00,"Collectibles","CC2300",1.00,"3159"
2131,173126.00,2/98/27 00:00:00,"Collectible","CC3400",4.00,"316"
2132,173126.00,2/98/27 00:00:00,"Collectibles","CC4100",1.00,"3160"
2133,173126.00,2/98/27 00:00:00,"Collectibles","CC4200",1.00,"3161"
2134,190223.00,5/98/18 00:00:00,"Toys","TY3400",1.00,"3162"
2135,197478.00,6/98/18 00:00:00,"Pets","PT2400",3.00,"3163"
2136,233023.00,11/98/16 00:00:00,"Toys","TY2600",1.00,"3164"
2137,238374.00,12/98/9 00:00:00,"Software","SW7383",1.00,"3165"
2138,242706.00,12/98/28 00:00:00,"Pets","PT4600",3.00,"3166"
2139,125915.00,9/00/23 00:00:00,"Software","SW4155",1.00,"3167"
2140,129730.00,10/00/13 00:00:00,"Sports","SP1000",1.00,"3168"
2141,142643.00,12/00/20 00:00:00,"Software","SW6180",1.00,"3169"
2142,102993.00,2/97/3 00:00:00,"Software","SW7573",1.00,"317"
2143,144412.00,9/97/21 00:00:00,"Toys","TY1950",1.00,"3170"
2144,158065.00,12/97/3 00:00:00,"Gardening","GD1600",1.00,"3171"
2145,168392.00,2/98/1 00:00:00,"Collectibles","CC3700",1.00,"3172"
2146,177882.00,3/98/23 00:00:00,"Gardening","GD2200",1.00,"3173"
2147,177882.00,3/98/23 00:00:00,"Gardening","GD3300",1.00,"3174"
2148,177882.00,3/98/23 00:00:00,"Gardening","GD4000",3.00,"3175"
2149,207926.00,8/98/2 00:00:00,"Toys","TY3500",1.00,"3176"
2150,210787.00,8/98/14 00:00:00,"Pets","PT3500",1.00,"3177"
2151,215734.00,9/98/4 00:00:00,"Sports","SP3200",1.00,"3178"
2152,238623.00,12/98/10 00:00:00,"Sports","SP1200",1.00,"3179"
2153,242947.00,12/98/29 00:00:00,"Toys","TY2400",2.00,"318"
2154,242947.00,12/98/29 00:00:00,"Toys","TY2700",1.00,"3180"
2155,242947.00,12/98/29 00:00:00,"Toys","TY4300",1.00,"3181"
2156,242947.00,12/98/29 00:00:00,"Toys","TY4500",1.00,"3182"
2157,102993.00,5/00/13 00:00:00,"Software","SW7573",1.00,"3183"
2158,144412.00,12/00/29 00:00:00,"Toys","TY1950",1.00,"3184"
2159,158065.00,3/01/12 00:00:00,"Gardening","GD1600",1.00,"3185"
2160,168392.00,5/01/11 00:00:00,"Collectibles","CC3700",1.00,"3186"
2161,101098.00,1/97/20 00:00:00,"Gardening","GD1100",1.00,"3187"
2162,107649.00,3/97/6 00:00:00,"Pets","PT1100",1.00,"3188"
2163,125921.00,6/97/16 00:00:00,"Gardening","GD3300",3.00,"3189"
2164,133103.00,7/97/24 00:00:00,"Softwars","SW1991",1.00,"319"
2165,133103.00,7/97/24 00:00:00,"Software","SW4831",2.00,"3190"
2166,133103.00,7/97/24 00:00:00,"Software","SW5338",1.00,"3191"
2167,133103.00,7/97/24 00:00:00,"Software","SW7585",1.00,"3192"
2168,146451.00,10/97/2 00:00:00,"Sports","SP3100",1.00,"3193"
2169,154228.00,11/97/13 00:00:00,"Sports","SP1400",1.00,"3194"
2170,180621.00,4/98/5 00:00:00,"Gardening","GD3300",4.00,"3195"
2171,211285.00,8/98/16 00:00:00,"Toys","TY1850",1.00,"3196"
2172,221214.00,9/98/27 00:00:00,"Sports","SP2400",1.00,"3197"
2173,230878.00,11/98/7 00:00:00,"Toys","TY4300",1.00,"3198"
2174,236233.00,11/98/30 00:00:00,"Software","SW2123",2.00,"3199"
2175,236958.00,12/98/3 00:00:00,"Sports","SP2200",1.00,"32"
2176,101098.00,4/00/29 00:00:00,"Gardening","GD1100",1.00,"320"
2177,107649.00,6/00/13 00:00:00,"Pets","PT1100",1.00,"3200"
2178,125921.00,9/00/23 00:00:00,"Gardening","GD3300",3.00,"3201"
2179,133103.00,10/00/31 00:00:00,"Software","SW1991",1.00,"3202"
2180,133103.00,10/00/31 00:00:00,"Software","SW4831",2.00,"3203"
2181,133103.00,10/00/31 00:00:00,"Software","SW5338",1.00,"3204"
2182,133103.00,10/00/31 00:00:00,"Software","SW7585",1.00,"3205"
2183,146451.00,1/01/9 00:00:00,"Sports","SP3100",1.00,"3206"
2184,154228.00,2/01/20 00:00:00,"Sports","SP1400",1.00,"3207"
2185,98689.00,1/97/1 00:00:00,"Sports","SP2200",1.00,"3208"
2186,98689.00,1/97/1 00:00:00,"Sports","SP2600",1.00,"3209"
2187,98689.00,1/97/1 00:00:00,"Sport","SP3100",2.00,"321"
2188,103947.00,2/97/10 00:00:00,"Sports","SP1400",4.00,"3210"
2189,114684.00,4/97/17 00:00:00,"Gardening","GD1600",2.00,"3211"
2190,136955.00,8/97/13 00:00:00,"Toys","TY4100",1.00,"3212"
2191,146274.00,10/97/1 00:00:00,"Pets","PT14OO",4.00,"3213"
2192,161086.00,12/97/19 00:00:00,"Toys","TY1600",1.00,"3214"
2193,161086.00,12/97/19 00:00:00,"Toys","TY4200",1.00,"3215"
2194,161086.00,12/97/19 00:00:00,"Toy","TY4300",4.00,"3216"
2195,161086.00,12/97/19 00:00:00,"Toys","TY4600",1.00,"3217"
2196,162792.00,12/97/28 00:00:00,"Toys","TY4300",1.00,"3218"
2197,183230.00,4/98/17 00:00:00,"Sports","SP1600",1.00,"3219"
2198,185042.00,4/98/25 00:00:00,"Toys","TY1800",1.00,"322"
2199,227598.00,10/98/24 00:00:00,"Sports","SP1300",1.00,"3220"
2200,229229.00,10/98/31 00:00:00,"Gardening","GD16OO",1.00,"3221"
2201,98689.00,4/00/10 00:00:00,"Sports","SP2200",1.00,"3222"
2202,98689.00,4/00/10 00:00:00,"Sports","SP2600",1.00,"3223"
2203,98689.00,4/00/10 00:00:00,"Sporst","SP3100",2.00,"3224"
2204,103947.00,5/00/20 00:00:00,"Sports","SP14OO",4.00,"3225"
2205,114684.00,7/00/25 00:00:00,"Gardening","GD1600",2.00,"3226"
2206,136955.00,11/00/20 00:00:00,"Toys","TY4100",1.00,"3227"
2207,146274.00,1/01/8 00:00:00,"Pets","PT1400",4.00,"3228"
2208,161086.00,3/01/28 00:00:00,"Toy","TY16OO",1.00,"3229"
2209,161086.00,3/01/28 00:00:00,"Toys","TY4200",1.00,"323"
2210,161086.00,3/01/28 00:00:00,"Toys","TY4300",4.00,"3230"
2211,161086.00,3/01/28 00:00:00,"Toys","TY4600",1.00,"3231"
2212,162792.00,4/01/6 00:00:00,"Toys","TY4300",1.00,"3232"
2213,119317.00,5/97/12 00:00:00,"Sports","SP3200",1.00,"3233"
2214,124734.00,6/97/10 00:00:00,"Sports","SP1000",1.00,"3234"
2215,138810.00,8/97/23 00:00:00,"Toys","TY1850",1.00,"3235"
2216,147723.00,10/97/9 00:00:00,"Gardening","GD1001",1.00,"3236"
2217,147723.00,10/97/9 00:00:00,"Gardening","GD1400",2.00,"3237"
2218,147723.00,10/97/9 00:00:00,"Gardening","GD2300",1.00,"3238"
2219,147723.00,10/97/9 00:00:00,"Gardening","GD4200",3.00,"3239"
2220,160328.00,12/97/15 00:00:00,"Toys","TY2400",4.00,"324"
2221,162092.00,12/97/24 00:00:00,"Pets","PT2400",1.00,"3240"
2222,188621.00,5/98/11 00:00:00,"Sports","SP1300",1.00,"3241"
2223,195294.00,6/98/9 00:00:00,"Sports","SP2400",1.00,"3242"
2224,238629.00,12/98/10 00:00:00,"Pets","PT2400",2.00,"3243"
2225,241386.00,12/98/22 00:00:00,"Pets","PT1200",1.00,"3244"
2226,119317.00,8/00/19 00:00:00,"Sports","SP3200",1.00,"3245"
2227,124734.00,9/00/17 00:00:00,"Sports","SP1000",1.00,"3246"
2228,138810.00,11/00/30 00:00:00,"Toys","TY1850",1.00,"3247"
2229,147723.00,1/01/16 00:00:00,"Gardening","GD10)!",1.00,"3248"
2230,147723.00,1/01/16 00:00:00,"Gardening","GD1400",2.00,"3249"
2231,147723.00,1/01/16 00:00:00,"Gardening","GD2300",1.00,"325"
2232,147723.00,1/01/16 00:00:00,"Gardening","GD4200",3.00,"3250"
2233,160328.00,3/01/24 00:00:00,"Toys","TY2400",4.00,"3251"
2234,162092.00,4/01/2 00:00:00,"Pets","PT2400",1.00,"3252"
2235,100457.00,1/97/15 00:00:00,"Gardening","GD2400",1.00,"3253"
2236,122695.00,5/97/30 00:00:00,"Sports","SP2400",1.00,"3254"
2237,123241.00,6/97/2 00:00:00,"Pets","PT1400",2.00,"3255"
2238,123241.00,6/97/2 00:00:00,"Pets","PT2000",1.00,"3256"
2239,123241.00,6/97/2 00:00:00,"Pets","PT3400",2.00,"3257"
2240,123241.00,6/97/2 00:00:00,"Pets","PT3500",1.00,"3258"
2241,133316.00,7/97/25 00:00:00,"Sports","SP3100",1.00,"3259"
2242,149740.00,10/97/20 00:00:00,"Toys","TY4500",1.00,"326"
2243,165269.00,1/98/13 00:00:00,"Gardening","GD1300",1.00,"3260"
2244,172771.00,2/98/25 00:00:00,"Softwars","SW2842",2.00,"3261"
2245,176080.00,3/98/14 00:00:00,"Collectibles","CC4100",1.00,"3262"
2246,187238.00,5/98/5 00:00:00,"Pets","PT1200",1.00,"3263"
2247,204908.00,7/98/20 00:00:00,"Sports","SP2600",1.00,"3264"
2248,219336.00,9/98/19 00:00:00,"Pets","PT2400",1.00,"3265"
2249,219336.00,9/98/19 00:00:00,"Pets","PT3200",1.00,"3266"
2250,219336.00,9/98/19 00:00:00,"Pets","PT4100",4.00,"3267"
2251,219336.00,9/98/19 00:00:00,"Pets","PT4600",1.00,"3268"
2252,229027.00,10/98/30 00:00:00,"Pets","PT2300",3.00,"3269"
2253,100457.00,4/00/24 00:00:00,"Gardening","GD2400",1.00,"327"
2254,122695.00,9/00/6 00:00:00,"Sports","SP2400",1.00,"3270"
2255,123241.00,9/00/9 00:00:00,"Pets","PT1400",2.00,"3271"
2256,123241.00,9/00/9 00:00:00,"Pest","PT2000",1.00,"3272"
2257,123241.00,9/00/9 00:00:00,"Pets","PT3400",2.00,"3273"
2258,123241.00,9/00/9 00:00:00,"Pets","PT3500",1.00,"328"
2259,133316.00,11/00/1 00:00:00,"Sports","SP3100",1.00,"329"
2260,149740.00,1/01/27 00:00:00,"Toys","TY4500",1.00,"33"
2261,165269.00,4/01/22 00:00:00,"Gardening","GD1300",1.00,"330"
2262,103814.00,2/97/9 00:00:00,"Sports","SP2700",1.00,"331"
2263,117988.00,5/97/5 00:00:00,"Sports","SP3300",1.00,"332"
2264,141343.00,9/97/5 00:00:00,"Pets","PT1400",1.00,"333"
2265,141343.00,9/97/5 00:00:00,"Pets","PT3200",2.00,"334"
2266,141343.00,9/97/5 00:00:00,"Pets","PT4600",3.00,"335"
2267,143650.00,9/97/17 00:00:00,"Toys","TY3500",1.00,"336"
2268,144414.00,9/97/21 00:00:00,"Toys","TY1300",1.00,"337"
2269,144414.00,9/97/21 00:00:00,"Toys","TY1850",1.00,"338"
2270,144414.00,9/97/21 00:00:00,"Toys","TY1850",4.00,"339"
2271,155952.00,11/97/22 00:00:00,"Toys","TY4300",1.00,"34"
2272,162976.00,12/97/29 00:00:00,"Sports","SP3100",1.00,"340"
2273,171102.00,2/98/16 00:00:00,"Gardening","GD4100",1.00,"341"
2274,190931.00,5/98/21 00:00:00,"Toys","TY2700",2.00,"342"
2275,191168.00,5/98/22 00:00:00,"Software","SW8511",1.00,"343"
2276,195801.00,6/98/11 00:00:00,"Toys","TY4800",1.00,"344"
2277,201468.00,7/98/5 00:00:00,"Pets","PT3300",1.00,"345"
2278,201468.00,7/98/5 00:00:00,"Pets","PT3400",1.00,"346"
2279,201468.00,7/98/5 00:00:00,"Pets","PT3500",2.00,"347"
2280,202627.00,7/98/10 00:00:00,"Toys","TY16OO",2.00,"348"
2281,213192.00,8/98/24 00:00:00,"Sports","SP3000",1.00,"349"
2282,219822.00,9/98/21 00:00:00,"Pets","PT4100",4.00,"35"
2283,103814.00,5/00/19 00:00:00,"Sports","SP2700",1.00,"350"
2284,117988.00,8/00/12 00:00:00,"Sports","SP3300",1.00,"351"
2285,141343.00,12/00/13 00:00:00,"Pets","PT1400",1.00,"352"
2286,141343.00,12/00/13 00:00:00,"Pets","PT3200",2.00,"353"
2287,141343.00,12/00/13 00:00:00,"Pets","PT4600",3.00,"354"
2288,143650.00,12/00/25 00:00:00,"Toys","TY3500",1.00,"355"
2289,144414.00,12/00/29 00:00:00,"Toys","TY1300",1.00,"356"
2290,144414.00,12/00/29 00:00:00,"Toys","TY1850",1.00,"357"
2291,144414.00,12/00/29 00:00:00,"Toys","TY1850",4.00,"358"
2292,155952.00,3/01/1 00:00:00,"Toys","TY4300",1.00,"359"
2293,162976.00,4/01/7 00:00:00,"Sports","SP3100",1.00,"36"
2294,171102.00,5/01/26 00:00:00,"Gardening","GD4100",1.00,"360"
2295,129352.00,7/97/4 00:00:00,"Sports","SP2000",1.00,"361"
2296,129352.00,7/97/4 00:00:00,"Sports","SP3100",1.00,"362"
2297,129352.00,7/97/4 00:00:00,"Sports","SP3200",1.00,"363"
2298,129352.00,7/97/4 00:00:00,"Sports","SP3200",1.00,"364"
2299,132728.00,7/97/22 00:00:00,"Sports","SP2400",1.00,"365"
2300,156340.00,11/97/24 00:00:00,"Software","SW3909",3.00,"366"
2301,157119.00,11/97/28 00:00:00,"Pets","PT4500",1.00,"367"
2302,234388.00,11/98/22 00:00:00,"Sports","SP1600",1.00,"368"
2303,234388.00,11/98/22 00:00:00,"Sports","SP2500",1.00,"369"
2304,234388.00,11/98/22 00:00:00,"Sports","SP3000",1.00,"37"
2305,234388.00,11/98/22 00:00:00,"Sports","SP3200",1.00,"370"
2306,129352.00,10/00/11 00:00:00,"Sports","SP2000",1.00,"371"
2307,129352.00,10/00/11 00:00:00,"Sports","SP3100",1.00,"372"
2308,129352.00,10/00/11 00:00:00,"Sports","SP3200",1.00,"373"
2309,129352.00,10/00/11 00:00:00,"Sports","SP3200",1.00,"374"
2310,132728.00,10/00/29 00:00:00,"Sports","SP2400",1.00,"375"
2311,156340.00,3/01/3 00:00:00,"Software","SW3909",3.00,"376"
2312,157119.00,3/01/7 00:00:00,"Pets","PT4500",1.00,"377"
2313,130673.00,7/97/11 00:00:00,"Gardening","GD1500",2.00,"378"
2314,145341.00,9/97/26 00:00:00,"Pets","PT1400",1.00,"379"
2315,154241.00,11/97/13 00:00:00,"Toys","TY4600",1.00,"38"
2316,178088.00,3/98/24 00:00:00,"Gardening","GD4000",1.00,"380"
2317,187241.00,5/98/5 00:00:00,"Gardening","GD1100",1.00,"381"
2318,187241.00,5/98/5 00:00:00,"Gardening","GD1300",1.00,"382"
2319,187241.00,5/98/5 00:00:00,"Gardening","GD3100",1.00,"383"
2320,196746.00,6/98/15 00:00:00,"Sports","SP2200",1.00,"384"
2321,216748.00,9/98/8 00:00:00,"Sports","SP2400",2.00,"385"
2322,221717.00,9/98/29 00:00:00,"Sports","SP3200",1.00,"386"
2323,229035.00,10/98/30 00:00:00,"Sports","SP1500",1.00,"387"
2324,233951.00,11/98/20 00:00:00,"Toys","TY4100",1.00,"388"
2325,130673.00,10/00/18 00:00:00,"Gardening","GD1500",2.00,"389"
2326,145341.00,1/01/3 00:00:00,"Pets","PT1400",1.00,"39"
2327,154241.00,2/01/20 00:00:00,"Toys","TY4600",1.00,"390"
2328,101619.00,1/97/24 00:00:00,"GARDENING","GD1010",1.00,"391"
2329,108261.00,3/97/10 00:00:00,"Pets","PT1000",2.00,"392"
2330,131980.00,7/97/18 00:00:00,"Toys","TY3500",1.00,"393"
2331,144986.00,9/97/24 00:00:00,"Software","SW1207",1.00,"394"
2332,144986.00,9/97/24 00:00:00,"Software","SW1807",4.00,"395"
2333,144986.00,9/97/24 00:00:00,"Software","SW4792",4.00,"396"
2334,144986.00,9/97/24 00:00:00,"Software","SW9782",3.00,"397"
2335,149567.00,10/97/19 00:00:00,"Sports","SP1100",1.00,"398"
2336,149567.00,10/97/19 00:00:00,"Sports","SP2000",1.00,"399"
2337,149567.00,10/97/19 00:00:00,"Sports","SP3200",1.00,"4"
2338,197495.00,6/98/18 00:00:00,"Gardening","GD1400",4.00,"40"
